minute,cpu_load
10290,0.1105499267578125
10310,0.11803436279296875
10325,0.111083984375
10340,0.028967857360839844
10350,0.010013580322265625
10365,0.02653026580810547
10377,0.0
10400,0.001995086669921875
10405,0.8131980895996094
10430,0.010085105895996094
10445,3.272735595703125
10455,0.023382186889648438
10467,0.001850128173828125
10470,1.749481201171875
10480,0.05348968505859375
10485,0.146392822265625
10490,0.009521484375
10501,0.00485992431640625
10508,0.0002002716064453125
10515,1.535797119140625
10530,0.01654052734375
10550,0.0014019012451171875
10554,0.0
10565,0.0024232864379882812
10575,0.0022869110107421875
10603,0.000370025634765625
10605,0.19287109375
10610,0.0051422119140625
10625,0.009126663208007812
10660,0.5073471069335938
10680,0.026035308837890625
10685,0.0731964111328125
10690,0.017375946044921875
10710,0.161376953125
10715,0.08424091339111328
10720,0.03931999206542969
10750,2.0355377197265625
10755,0.11654281616210938
10762,1.40960693359375
10763,0.00013446807861328125
10765,0.007037162780761719
10773,0.05335235595703125
10799,0.05702972412109375
10806,0.07012176513671875
10815,0.0451812744140625
10820,0.00390625
10825,0.533599853515625
10834,0.0014896392822265625
10840,0.0009279251098632812
10845,0.00037384033203125
10850,0.0017490386962890625
10880,0.04126739501953125
10902,0.0
10910,0.0047149658203125
10915,0.247406005859375
10930,0.000179290771484375
10945,0.0345611572265625
10946,0.0093536376953125
10960,0.1904296875
10980,0.0017499923706054688
10985,0.051025390625
10988,0.03417778015136719
10995,1.4556884765625
10997,0.06814956665039062
11020,0.01476287841796875
11023,0.0003299713134765625
11040,0.004840850830078125
11047,0.0006866455078125
11050,0.017023086547851562
11055,0.03954887390136719
11060,0.001842498779296875
11080,12.69580078125
11085,0.018100738525390625
11115,0.007415771484375
11125,0.13037109375
11135,0.06294822692871094
11140,0.11826705932617188
11160,0.004185676574707031
11165,1.25732421875
11170,0.07097625732421875
11175,0.053646087646484375
11188,0.0
11195,0.12115478515625
11200,1.621246337890625e-05
11210,0.3104572296142578
11215,2.6706390380859375
11240,0.30095672607421875
11243,0.0
11250,0.141845703125
11267,0.005381584167480469
11285,0.00315093994140625
11293,0.024824142456054688
11295,1.2130584716796875
11301,0.0014781951904296875
11310,0.00711822509765625
11335,0.00010204315185546875
11345,0.014623641967773438
11360,0.03049468994140625
11362,0.002475738525390625
11370,1.133056640625
11390,6.059051513671875
11400,0.005279541015625
11415,0.0260009765625
11424,0.252685546875
11425,8.84552001953125
11430,0.8702239990234375
11435,0.0029506683349609375
11445,0.0008144378662109375
11446,0.0017147064208984375
11453,0.006500244140625
11455,0.0012750625610351562
11460,0.000751495361328125
11465,2.74200439453125
11478,0.0015316009521484375
11480,0.7135009765625
11485,0.024078369140625
11490,0.011960983276367188
11495,0.001865386962890625
11500,0.0008287429809570312
11505,0.0521087646484375
11564,0.0032501220703125
11565,0.1611328125
11570,0.0032863616943359375
11580,0.222747802734375
11585,0.0473785400390625
11590,1.99200439453125
11600,0.01915740966796875
11605,0.00029087066650390625
11614,0.0018253326416015625
11620,0.0035991668701171875
11625,0.04443359375
11645,0.0003185272216796875
11685,0.0015888214111328125
11690,1.822235107421875
11725,0.5785045623779297
11730,0.5757369995117188
11745,0.0003662109375
11755,0.07635498046875
11775,4.45440673828125
11798,7.260417938232422
11805,0.0142364501953125
11810,0.014232635498046875
11815,0.003688812255859375
11818,0.003284454345703125
11830,1.0504684448242188
11840,0.0005578994750976562
11845,0.3795623779296875
11847,0.0
11855,0.008819580078125
11885,0.04299163818359375
11895,1.7150115966796875
11905,0.008090972900390625
11910,0.003536224365234375
11920,0.028411865234375
11930,0.0069179534912109375
11945,0.000133514404296875
11960,0.0006771087646484375
11970,0.022971153259277344
11975,0.0007724761962890625
11980,0.00830078125
11991,0.0005207061767578125
12003,0.000202178955078125
12025,0.007161140441894531
12045,4.6103515625
12050,0.008554458618164062
12055,0.203125
12067,0.00095367431640625
12075,1.8128557205200195
12090,0.04807472229003906
12095,0.007081031799316406
12109,0.003826141357421875
12110,0.000720977783203125
12120,0.000621795654296875
12125,0.0499725341796875
12130,0.00336456298828125
12145,0.2107696533203125
12166,8.392333984375e-05
12170,0.5682373046875
12174,0.00154876708984375
12180,0.0002040863037109375
12187,0.0013713836669921875
12205,0.004364013671875
12210,0.001880645751953125
12240,0.044426918029785156
12254,0.026702880859375
12270,0.004410743713378906
12275,0.0
12300,0.008342742919921875
12304,0.001644134521484375
12310,0.002811431884765625
12325,0.000850677490234375
12340,0.26413822174072266
12350,0.00025844573974609375
12356,0.0097808837890625
12360,0.08638763427734375
12406,0.0
12415,0.662841796875
12420,0.001934051513671875
12430,0.002803802490234375
12436,0.09183883666992188
12443,0.013378143310546875
12457,0.0069122314453125
12459,0.02783203125
12460,6.653316497802734
12465,0.0002593994140625
12480,0.023406982421875
12501,0.0007619857788085938
12505,0.34154510498046875
12520,0.0
12525,0.046970367431640625
12530,0.00234222412109375
12534,0.003101348876953125
12568,1.779327392578125
12580,1.900665283203125
12596,0.0
12599,0.000946044921875
12600,0.0037078857421875
12610,0.0007524490356445312
12615,0.0016078948974609375
12621,0.01495361328125
12625,0.023302078247070312
12645,0.00057220458984375
12650,0.0009746551513671875
12655,0.059326171875
12667,0.055938720703125
12675,0.0324249267578125
12678,0.003875732421875
12680,0.019512176513671875
12695,0.02729034423828125
12700,0.0018787384033203125
12715,0.097015380859375
12720,22.56866455078125
12735,0.0563812255859375
12740,0.0077667236328125
12760,0.01444244384765625
12785,0.0
12786,0.00672149658203125
12793,0.00443267822265625
12795,0.021240234375
12796,0.0125579833984375
12799,0.00276947021484375
12814,0.0006866455078125
12815,0.1929931640625
12819,0.0093231201171875
12820,0.0097198486328125
12825,0.2993354797363281
12833,0.380950927734375
12840,0.01044464111328125
12855,2.87841796875
12860,6.5445556640625
12864,0.0
12865,9.250640869140625e-05
12868,0.0007123947143554688
12875,0.38922119140625
12880,0.00492095947265625
12885,0.091644287109375
12890,0.00336456298828125
12895,0.0048065185546875
12897,0.000804901123046875
12900,0.2222576141357422
12905,0.0527191162109375
12910,0.0406646728515625
12925,0.0050201416015625
12930,0.02911376953125
12934,0.18162155151367188
12935,2.494384765625
12940,0.014739990234375
12944,0.002208709716796875
12965,0.0003910064697265625
12985,0.0094451904296875
12995,2.203338623046875
13010,0.0151519775390625
13025,0.016998291015625
13030,0.001346588134765625
13040,0.0017910003662109375
13046,0.045330047607421875
13065,0.18258190155029297
13070,0.2490997314453125
13075,0.046680450439453125
13100,0.009633064270019531
13130,0.0
13133,0.0
13135,0.129638671875
13140,9.5367431640625e-07
13143,0.0106658935546875
13145,3.51708984375
13150,8.7738037109375e-05
13163,0.00838470458984375
13175,0.014373779296875
13178,0.0
13195,0.029845237731933594
13196,0.00031948089599609375
13200,0.043182373046875
13205,0.0110626220703125
13210,0.705810546875
13215,4.403343200683594
13260,1.2476158142089844
13275,0.0007200241088867188
13280,0.0008344650268554688
13295,0.0003070831298828125
13305,0.005192756652832031
13310,0.04071044921875
13323,0.0
13330,0.736175537109375
13339,0.0011348724365234375
13350,0.018672943115234375
13365,0.00018310546875
13370,0.10641860961914062
13380,1.3575439453125
13388,0.05567359924316406
13390,0.0029096603393554688
13410,0.03749847412109375
13411,0.009918212890625
13425,4.104425430297852
13430,0.0003490447998046875
13435,0.0004863739013671875
13445,0.283447265625
13460,0.0007781982421875
13469,0.00676727294921875
13471,0.312225341796875
13475,0.017669677734375
13505,0.0330810546875
13520,0.00038623809814453125
13535,0.504638671875
13540,0.09169769287109375
13545,7.819915771484375
13575,0.00015163421630859375
13580,0.000400543212890625
13585,0.04010009765625
13597,0.002956390380859375
13605,0.06317138671875
13609,0.0
13625,0.00011730194091796875
13690,0.042755126953125
13700,0.823822021484375
13725,0.1327056884765625
13730,0.64593505859375
13731,0.00028228759765625
13735,0.001529693603515625
13745,0.0039052963256835938
13755,0.0569305419921875
13756,0.0025415420532226562
13760,0.00431060791015625
13785,0.012481689453125
13800,0.0023097991943359375
13810,0.015877723693847656
13813,0.0
13835,0.11041259765625
13840,0.20263671875
13855,0.0006122589111328125
13860,0.05970573425292969
13870,0.0027322769165039062
13880,0.01750946044921875
13920,0.074462890625
13925,0.0
13935,0.0054073333740234375
13937,0.0
13960,0.004085540771484375
13980,0.10400199890136719
13984,0.0
13990,0.24822998046875
14005,0.0004405975341796875
14009,0.0
14029,0.0
14035,0.2540740966796875
14045,1.21954345703125
14068,0.0017824172973632812
14070,0.025217056274414062
14085,0.0092010498046875
14095,0.07151031494140625
14104,0.002239227294921875
14110,0.0398712158203125
14125,0.0321197509765625
14135,0.009838104248046875
14160,1.7816085815429688
14170,0.00592803955078125
14180,0.08202362060546875
14193,0.002899169921875
14215,1.54296875
14230,0.4224090576171875
14235,0.0034942626953125
14240,0.3092994689941406
14245,0.6502685546875
14255,0.03180503845214844
14275,0.027866363525390625
14290,0.14630126953125
14306,0.0005512237548828125
14330,0.0031156539916992188
14350,0.014568328857421875
14351,0.001430511474609375
14395,0.003040313720703125
14425,0.1566457748413086
14460,0.008745193481445312
14470,2.9447021484375
14471,0.0011749267578125
14480,0.02227783203125
14500,1.2615966796875
14505,0.025033950805664062
14520,0.339202880859375
14530,0.001483917236328125
14580,0.038585662841796875
14610,0.0538330078125
14645,0.0027904510498046875
14653,0.005245208740234375
14655,0.001659393310546875
14686,0.0
14695,0.0013332366943359375
14705,0.4282093048095703
14710,0.0001811981201171875
14715,0.0006923675537109375
14725,0.047607421875
14740,0.018304824829101562
14760,2.8079681396484375
14765,0.142364501953125
14770,0.000293731689453125
14778,0.0
14780,0.18511962890625
14785,0.0003814697265625
14795,0.1311187744140625
14842,0.006499290466308594
14845,0.02138519287109375
14861,0.000804901123046875
14864,0.060699462890625
14865,0.104736328125
14875,0.000164031982421875
14890,0.0419921875
14965,0.01043701171875
14977,0.0037660598754882812
14980,0.00010204315185546875
14995,0.0124664306640625
15000,0.0002384185791015625
15010,0.003498077392578125
15045,0.1857757568359375
15068,0.1250896453857422
15078,0.002559661865234375
15080,0.658447265625
15090,0.003582000732421875
15110,0.0969085693359375
15135,0.02635955810546875
15140,0.006591796875
15155,0.8074951171875
15160,0.054290771484375
15210,0.2973670959472656
15230,0.00041961669921875
15252,0.0008649826049804688
15270,10.5101318359375
15295,0.00060272216796875
15296,0.15106201171875
15310,0.00525665283203125
15315,4.6893310546875
15330,0.1097259521484375
15331,0.00453948974609375
15360,0.087158203125
15365,0.0885772705078125
15375,0.032520294189453125
15400,0.10784912109375
15403,0.143310546875
15405,0.40628814697265625
15410,0.233642578125
15425,0.11169147491455078
15431,0.000530242919921875
15435,0.0154266357421875
15440,0.00617218017578125
15445,2.2776222229003906
15460,0.0001926422119140625
15465,0.2177867889404297
15475,0.22919178009033203
15490,0.024190902709960938
15500,0.00260162353515625
15520,0.008052825927734375
15525,0.1542987823486328
15630,0.0802154541015625
15635,12.844284057617188
15660,3.052001953125
15715,0.030548095703125
15725,2.5177001953125
15755,0.0009222030639648438
15758,0.0
15790,0.03240394592285156
15810,0.25146484375
15815,0.0010986328125
15855,0.078277587890625
15860,4.672859191894531
15869,0.0
15870,1.1864299774169922
15890,0.1190032958984375
15905,0.0333709716796875
15915,0.22247314453125
15920,0.0002651214599609375
15960,0.1014404296875
15965,0.00862884521484375
15970,0.0243988037109375
15975,0.048252105712890625
15986,0.0011157989501953125
15990,2.34832763671875
16001,0.0
16005,0.0003452301025390625
16010,0.0001926422119140625
16015,0.010462760925292969
16020,0.00021457672119140625
16025,3.386577606201172
16030,0.0033597946166992188
16040,0.0025177001953125
16050,0.42502593994140625
16055,0.06258392333984375
16110,0.40576934814453125
16129,6.67572021484375e-05
16155,0.045578956604003906
16170,0.06500244140625
16185,1.47625732421875
16190,0.07515716552734375
16200,0.004149436950683594
16225,0.002201080322265625
16265,0.003696441650390625
16270,0.0244140625
16345,0.03993988037109375
16395,0.0095062255859375
16420,1.08306884765625
16424,0.0011844635009765625
16425,7.644898414611816
16430,0.03849983215332031
16445,0.1099090576171875
16460,0.0016536712646484375
16465,0.03414630889892578
16480,0.36865234375
16490,0.09428787231445312
16495,0.61395263671875
16535,0.009246826171875
16545,0.05431365966796875
16560,0.44989013671875
16565,0.0009860992431640625
16570,43.26678466796875
16577,0.0
16585,0.0384063720703125
16586,0.021453857421875
16610,0.2913818359375
16630,0.006941795349121094
16635,0.0916748046875
16645,0.01800537109375
16655,0.14910888671875
16686,0.0
16700,0.143768310546875
16715,0.057830810546875
16735,0.043701171875
16739,0.0025787353515625
16750,0.001705169677734375
16765,0.3084869384765625
16770,0.0002841949462890625
16772,0.000217437744140625
16776,0.0048065185546875
16800,0.02703857421875
16805,144.7611083984375
16807,0.00047588348388671875
16825,0.029266357421875
16845,0.03265190124511719
16869,0.1826171875
16870,0.844635009765625
16875,0.000446319580078125
16884,0.026521682739257812
16885,27.470703125
16890,0.026153564453125
16895,0.021514892578125
16910,0.01751708984375
16940,0.000560760498046875
16970,0.012149810791015625
16980,0.005801200866699219
16985,0.13553619384765625
17020,1.1417236328125
17029,0.0
17040,0.011089324951171875
17060,0.027400970458984375
17085,0.0009517669677734375
17090,0.0083770751953125
17095,6.9994354248046875
17125,0.04949951171875
17145,0.021696090698242188
17150,0.1307373046875
17156,0.0017337799072265625
17160,0.639404296875
17180,0.013698577880859375
17190,0.017459869384765625
17210,1.4176025390625
17215,0.0381317138671875
17220,0.00109100341796875
17235,0.00298309326171875
17240,0.004822731018066406
17250,0.0113372802734375
17255,0.027971267700195312
17260,0.04926300048828125
17275,0.001430511474609375
17310,1.6680145263671875
17324,0.0
17355,0.0007343292236328125
17365,0.14697265625
17385,0.156097412109375
17410,0.0013208389282226562
17455,3.8265380859375
17480,0.011505126953125
17487,0.0
17490,0.059356689453125
17500,0.05926513671875
17512,0.002025604248046875
17515,0.5841064453125
17521,0.6983680725097656
17525,0.0853271484375
17530,0.232086181640625
17536,0.00116729736328125
17540,0.00026035308837890625
17570,0.1009521484375
17575,0.0414276123046875
17580,0.03350830078125
17585,0.0038290023803710938
17590,0.6458587646484375
17600,0.02399730682373047
17601,0.0
17610,0.005313873291015625
17611,0.01316070556640625
17615,0.005969047546386719
17619,0.001506805419921875
17620,0.05046844482421875
17625,0.1235818862915039
17636,0.025115966796875
17658,0.0
17674,1.28448486328125
17692,0.0
17731,4.548065185546875
17770,0.4022369384765625
17779,0.0
17785,0.0823974609375
17810,0.04950714111328125
17815,5.2341718673706055
17825,0.006305694580078125
17860,0.007049560546875
17870,0.0557708740234375
17894,0.0
17919,6.688484191894531
17920,6.141357421875
17935,0.02860260009765625
17940,0.0006856918334960938
17964,0.00432586669921875
17965,31.11639404296875
17995,0.01171875
18006,0.00444793701171875
18007,0.0299224853515625
18010,8.296966552734375e-05
18021,0.0
18022,0.0
18025,0.0
18028,0.14352798461914062
18034,0.6890487670898438
18035,0.14959716796875
18036,0.001338958740234375
18045,0.396484375
18060,1.5880584716796875
18076,0.0027618408203125
18092,0.0005817413330078125
18095,0.0223541259765625
18100,0.00371551513671875
18102,0.00241851806640625
18111,0.001575469970703125
18135,0.742523193359375
18140,0.00208282470703125
18165,0.111236572265625
18166,0.01401519775390625
18173,0.30908203125
18180,6.322998046875
18185,0.006829261779785156
18205,0.0246734619140625
18210,0.54779052734375
18215,0.49492931365966797
18220,0.01763916015625
18225,0.9578323364257812
18240,15.531463623046875
18250,0.0778055191040039
18270,0.5364990234375
18280,0.001399993896484375
18285,0.0018768310546875
18295,0.0036907196044921875
18312,0.0007915496826171875
18316,0.0010213851928710938
18355,0.009478569030761719
18380,0.123321533203125
18392,0.0038909912109375
18410,0.5126953125
18435,5.699353218078613
18450,0.0004367828369140625
18465,0.0262451171875
18475,0.0380401611328125
18485,0.06122589111328125
18489,0.00038433074951171875
18509,0.0001049041748046875
18515,0.14129638671875
18540,0.0
18545,0.4093780517578125
18555,0.6712646484375
18585,0.11883544921875
18595,0.006148338317871094
18600,0.000537872314453125
18610,11.6729736328125
18615,2.30657958984375
18620,0.0015249252319335938
18655,0.00089263916015625
18660,0.006960868835449219
18665,0.397369384765625
18675,0.003814697265625
18680,1.6351318359375
18685,0.19482421875
18690,0.224639892578125
18701,0.010415077209472656
18715,0.00514984130859375
18731,0.00142669677734375
18755,0.3787117004394531
18770,0.086517333984375
18785,0.1107177734375
18813,0.00363922119140625
18820,0.0003147125244140625
18835,0.006855010986328125
18861,0.00977325439453125
18863,0.53302001953125
18880,0.01499176025390625
18895,0.00279998779296875
18900,0.001949310302734375
18910,0.0016937255859375
18915,0.004277229309082031
18920,0.01593017578125
18930,0.081024169921875
18950,0.0006093978881835938
18965,0.6545066833496094
18980,0.29846954345703125
19005,0.0010833740234375
19017,0.005802154541015625
19040,0.084869384765625
19045,0.009477615356445312
19050,18.125244140625
19055,0.00022029876708984375
19065,0.03753662109375
19070,0.01080322265625
19075,4.71068000793457
19085,0.92120361328125
19090,0.063720703125
19095,0.0640869140625
19124,0.02211284637451172
19125,0.0077972412109375
19165,0.3006591796875
19170,0.0036449432373046875
19190,0.00010776519775390625
19199,0.0
19200,0.0004863739013671875
19215,0.2806205749511719
19220,0.016196250915527344
19240,0.0208740234375
19245,0.00223541259765625
19254,0.005885124206542969
19290,0.000537872314453125
19295,0.003922462463378906
19310,0.02935791015625
19330,1.3525390625
19348,0.17983341217041016
19350,0.7914276123046875
19355,0.8993301391601562
19360,0.0010728836059570312
19380,2.141845703125
19390,0.011005401611328125
19395,0.0330810546875
19410,0.006439208984375
19415,0.1035919189453125
19416,0.0008220672607421875
19420,0.0013647079467773438
19435,0.00039577484130859375
19445,0.000476837158203125
19470,0.02033519744873047
19475,8.106231689453125e-05
19500,0.1196746826171875
19505,2.07568359375
19515,0.1571044921875
19520,4.377777099609375
19530,0.012323379516601562
19535,0.16715240478515625
19540,0.012939453125
19543,0.008411407470703125
19545,0.084228515625
19555,0.00543212890625
19560,0.03173828125
19565,0.00690460205078125
19580,5.183235168457031
19585,0.06653499603271484
19596,0.5405759811401367
19600,0.05859375
19605,0.07122802734375
19614,0.0005168914794921875
19615,0.00131988525390625
19619,0.00142669677734375
19622,0.011224746704101562
19625,0.0025815963745117188
19630,0.017242431640625
19660,0.009307861328125
19666,0.0
19675,0.0148162841796875
19680,0.0750732421875
19687,1.1762313842773438
19690,24.160400390625
19695,0.000568389892578125
19702,0.00098419189453125
19705,0.10595703125
19741,0.000743865966796875
19743,0.0040435791015625
19770,0.00011539459228515625
19785,0.02313232421875
19791,0.00949859619140625
19800,0.34809112548828125
19820,0.3743133544921875
19835,0.000301361083984375
19855,0.0362396240234375
19865,0.027584075927734375
19875,0.06655120849609375
19900,0.00104522705078125
19908,0.001251220703125
19909,0.0
19925,0.000457763671875
19930,0.0035581588745117188
19935,0.004717826843261719
19955,0.04658317565917969
19975,6.961822509765625e-05
19985,0.0125885009765625
19990,0.084869384765625
20000,0.0
20005,0.0015077590942382812
20010,0.0105743408203125
20025,0.0008802413940429688
20040,0.018255233764648438
20055,1.019287109375
20074,0.0034475326538085938
20075,0.0010013580322265625
20085,0.0021657943725585938
20130,0.2655029296875
20140,0.0037059783935546875
20145,0.5462646484375
20165,0.0024967193603515625
20210,0.0002803802490234375
20216,0.00038242340087890625
20220,0.654876708984375
20230,0.087432861328125
20242,0.0006656646728515625
20250,0.1391448974609375
20252,0.03188323974609375
20260,0.010040283203125
20285,5.65692138671875
20292,0.07923316955566406
20305,6.29425048828125e-05
20315,0.012991905212402344
20320,0.002227783203125
20342,0.09206390380859375
20380,0.007717132568359375
20388,0.007709503173828125
20394,0.0009860992431640625
20420,0.003757476806640625
20429,0.001567840576171875
20435,0.01224517822265625
20440,1.529271125793457
20445,0.01361846923828125
20455,0.065826416015625
20465,1.2090301513671875
20482,0.001201629638671875
20484,0.00858306884765625
20505,0.677032470703125
20515,0.0131378173828125
20540,2.061767578125
20554,0.01898193359375
20555,0.01007080078125
20559,0.001438140869140625
20565,0.00028896331787109375
20570,0.00014781951904296875
20574,0.0
20595,0.1207122802734375
20615,0.121337890625
20625,0.096588134765625
20660,0.02764892578125
20664,0.00156402587890625
20665,0.17779541015625
20680,0.00687408447265625
20682,0.0048847198486328125
20684,0.0014133453369140625
20705,0.0557861328125
20720,0.104522705078125
20726,0.11676406860351562
20730,0.02309417724609375
20738,0.0010700225830078125
20740,0.4892578125
20745,0.19243240356445312
20750,0.0008640289306640625
20770,0.0013179779052734375
20785,0.03631591796875
20790,4.7552490234375
20813,0.0
20815,7.080810546875
20820,0.00656890869140625
20850,0.48226165771484375
20852,0.0015392303466796875
20865,0.17808914184570312
20875,0.03759765625
20880,0.31067657470703125
20885,0.00013446807861328125
20890,0.16139984130859375
20900,0.00033664703369140625
20905,0.12645721435546875
20920,0.09365081787109375
20922,0.00018215179443359375
20930,0.077880859375
20945,0.000148773193359375
20952,0.0005311965942382812
20955,0.0
20959,0.000713348388671875
20960,0.0014448165893554688
20975,0.02581787109375
20990,0.0035905838012695312
20995,0.131988525390625
21005,0.0035810470581054688
21010,0.15759658813476562
21015,0.00010395050048828125
21030,0.0001544952392578125
21035,6.136131286621094
21036,0.0003681182861328125
21061,0.0
21066,0.001125335693359375
21085,0.0013484954833984375
21095,0.0
21100,0.0144195556640625
21105,0.10033798217773438
21108,0.0008497238159179688
21110,0.0734710693359375
21140,2.4257774353027344
21141,2.86102294921875e-06
21145,0.00141143798828125
21177,0.000659942626953125
21180,0.110015869140625
21185,0.0250396728515625
21190,0.004482269287109375
21195,15.06640625
21197,0.008119583129882812
21200,0.017333984375
21203,0.0011444091796875
21205,0.0
21211,0.1870880126953125
21225,0.0010433197021484375
21235,0.10724544525146484
21240,0.0693359375
21249,0.0016803741455078125
21255,2.297515869140625
21280,0.04584217071533203
21300,0.22235488891601562
21305,0.7112503051757812
21315,1.39947509765625
21325,0.08333683013916016
21336,0.03696441650390625
21355,0.007879257202148438
21375,0.00977325439453125
21385,16.4154052734375
21405,0.01180267333984375
21411,0.000110626220703125
21430,0.003261566162109375
21445,0.0450439453125
21455,19.200439453125
21460,0.001605987548828125
21470,0.271636962890625
21475,0.06992721557617188
21498,0.09912109375
21505,0.0025434494018554688
21510,0.130615234375
21515,0.03458976745605469
21525,0.002471923828125
21527,0.003582000732421875
21537,14.21435546875
21545,0.00020503997802734375
21557,0.0
21570,0.0080413818359375
21573,0.006061553955078125
21580,0.016082763671875
21585,0.0043182373046875
21593,0.026264190673828125
21605,0.09601879119873047
21610,0.0006990432739257812
21617,0.001781463623046875
21620,2.20458984375
21630,0.0769205093383789
21634,0.0
21700,0.0009403228759765625
21710,0.9620475769042969
21720,0.0814208984375
21750,0.00196075439453125
21755,0.004730224609375
21765,0.178253173828125
21775,2.075592041015625
21780,0.794921875
21790,0.0031566619873046875
21800,0.0018024444580078125
21815,0.086181640625
21820,0.7787704467773438
21823,0.0
21830,0.003009796142578125
21840,0.5694427490234375
21855,0.00023746490478515625
21861,0.001293182373046875
21870,3.8276538848876953
21885,0.00012969970703125
21900,1.5325927734375
21940,0.0074291229248046875
21945,0.0246734619140625
21951,0.0007295608520507812
21960,0.00022220611572265625
21970,0.00029277801513671875
21980,0.0022068023681640625
21997,0.000995635986328125
21998,0.00128936767578125
22015,0.02719879150390625
22025,0.0001049041748046875
22040,0.00010204315185546875
22045,0.00125885009765625
22050,0.57366943359375
22070,0.42462158203125
22090,0.8106765747070312
22100,0.0135498046875
22102,0.0006084442138671875
22105,3.008087158203125
22110,0.144287109375
22139,0.030220985412597656
22143,0.1393890380859375
22150,0.1784820556640625
22155,0.03143310546875
22165,0.20806312561035156
22175,0.024200439453125
22185,0.006008148193359375
22205,0.00099945068359375
22210,7.05718994140625e-05
22220,0.32135772705078125
22235,0.016866683959960938
22240,0.0
22255,0.21381759643554688
22258,9.34600830078125e-05
22260,0.00930023193359375
22277,0.0092010498046875
22280,0.7587890625
22295,1.3734970092773438
22296,0.005615234375
22300,9.853050231933594
22306,0.0007390975952148438
22335,0.016693115234375
22340,0.15087890625
22357,0.001232147216796875
22365,0.5812835693359375
22375,1.0788536071777344
22385,35.267333984375
22390,0.0964956283569336
22396,0.0
22400,0.018314361572265625
22405,0.0038824081420898438
22419,0.0017986297607421875
22430,2.0465087890625
22445,0.07611083984375
22450,0.003570556640625
22485,0.0038919448852539062
22489,0.00400543212890625
22490,0.5306396484375
22495,1.8218994140625
22502,0.000823974609375
22513,0.0014801025390625
22515,0.0004749298095703125
22520,4.2925567626953125
22535,0.00043201446533203125
22550,0.0134735107421875
22560,0.0065746307373046875
22565,0.0137939453125
22577,0.0
22585,0.027923583984375
22590,0.0005998611450195312
22595,0.274627685546875
22600,0.3833770751953125
22603,1.9073486328125e-06
22624,0.00099945068359375
22635,0.00011157989501953125
22647,0.0
22650,0.19940185546875
22675,0.326416015625
22676,0.0
22685,10.6573486328125
22690,0.0081024169921875
22702,0.20963287353515625
22720,0.010284423828125
22735,0.005367279052734375
22737,0.04170989990234375
22750,0.0212860107421875
22765,0.0039052963256835938
22780,0.0054931640625
22790,0.0003452301025390625
22805,0.029541015625
22825,0.02880096435546875
22830,0.0015316009521484375
22835,0.42352294921875
22855,0.106201171875
22865,0.04472541809082031
22890,0.0005865097045898438
22895,0.00011920928955078125
22900,0.00637054443359375
22925,0.011754035949707031
22927,0.0008401870727539062
22930,0.00130462646484375
22931,0.0001277923583984375
22945,2.1554040908813477
22947,0.016958236694335938
22950,0.062530517578125
22970,0.048320770263671875
22975,0.001804351806640625
23000,0.0006818771362304688
23015,0.0073146820068359375
23045,0.48192596435546875
23055,0.004512786865234375
23065,0.002849578857421875
23075,0.2579803466796875
23080,0.0001239776611328125
23093,0.0018024444580078125
23095,0.002262115478515625
23100,0.08785724639892578
23115,0.07558631896972656
23125,0.05578136444091797
23127,0.06832122802734375
23145,0.003009796142578125
23152,0.0009708404541015625
23160,0.003108978271484375
23180,0.008697509765625
23210,0.75933837890625
23215,0.00019931793212890625
23225,0.004706382751464844
23230,0.099609375
23232,0.0
23240,0.1806182861328125
23260,0.1003875732421875
23265,0.296417236328125
23270,0.00048351287841796875
23285,3.17822265625
23286,0.008561134338378906
23302,0.0
23325,0.1444091796875
23355,0.434814453125
23380,0.09206771850585938
23385,0.0007152557373046875
23387,0.0
23400,0.068817138671875
23405,0.0023097991943359375
23410,2.975128173828125
23425,5.79052734375
23436,0.0
23455,0.0023813247680664062
23500,0.0748443603515625
23505,0.000797271728515625
23513,0.0055217742919921875
23515,0.0005340576171875
23542,0.0006647109985351562
23543,0.0
23545,0.00016689300537109375
23550,14.71014404296875
23552,0.008602142333984375
23554,0.0206298828125
23565,0.053490638732910156
23569,0.0016803741455078125
23570,0.05342292785644531
23585,0.0015306472778320312
23605,1.3612060546875
23615,0.2296600341796875
23625,0.015472412109375
23630,0.0325927734375
23635,1.0633468627929688
23636,0.0005092620849609375
23645,0.08095169067382812
23646,0.019390106201171875
23671,0.0
23675,0.0414581298828125
23683,0.003662109375
23685,0.0005035400390625
23705,0.095703125
23708,0.006474494934082031
23715,0.00015354156494140625
23721,0.0006055831909179688
23725,0.0242919921875
23740,0.000431060791015625
23755,0.953369140625
23780,0.145111083984375
23790,0.12067222595214844
23805,10.384674072265625
23814,0.0096588134765625
23835,0.00022411346435546875
23852,0.01435089111328125
23865,0.08295822143554688
23866,0.00135040283203125
23880,0.001194000244140625
23883,0.017669677734375
23890,0.018232345581054688
23900,0.01018524169921875
23910,0.0020647048950195312
23924,0.00286102294921875
23930,0.053466796875
23955,0.0019960403442382812
23960,0.00037479400634765625
23963,0.00366973876953125
23977,0.0006122589111328125
23980,0.011200904846191406
24010,0.8206939697265625
24055,3.4310302734375
24060,16.275787353515625
24110,3.95599365234375
24115,2.0267791748046875
24148,0.0017757415771484375
24170,9.8896484375
24185,0.7587890625
24203,0.0006313323974609375
24214,0.0
24220,0.20051193237304688
